ID,ZIP,Latitude,Longitude,City,State,County,Zip,Country,Congressional District
347,36522,31.09073,-88.22806,Citronelle,AL,Mobile County,36522,US,AL1
348,53533,43.007063,-90.192522,Dodgeville,WI,Iowa County,53533,US,WI2
349,24324,36.981684,-80.774844,Draper,VA,Pulaski County,24324,US,VA9
350,34711,28.584025,-81.779423,Clermont,FL,Lake County,34711,US,FL11
351,29526,33.868775,-78.948287,Conway,SC,Horry County,29526,US,SC7
352,87507,35.625075,-106.073414,Santa Fe,NM,Santa Fe County,87507,US,NM3
353,30904,33.478686,-82.015988,Augusta,GA,Richmond County,30904,US,GA12
354,85743,32.333438,-111.065869,Tucson,AZ,Pima County,85743,US,AZ7
355,73112,35.511007,-97.578865,Oklahoma City,OK,Oklahoma County,73112,US,OK5
356,54942,44.286983,-88.556406,Greenville,WI,Outagamie County,54942,US,WI8
357,84653,40.011274,-111.599759,Salem,UT,Utah County,84653,US,UT4
358,75672,32.516507,-94.32511,Marshall,TX,Harrison County,75672,US,TX1
359,37212,36.132607,-86.803748,Nashville,TN,Davidson County,37212,US,TN7
360,33598,27.73383,-82.297468,Wimauma,FL,Hillsborough County,33598,US,FL16
361,99301,46.42066,-118.899447,Pasco,WA,Franklin County,99301,US,WA5
362,24263,36.6885,-83.114212,Jonesville,VA,Lee County,24263,US,VA9
363,5641,44.19701,-72.50205,Barre,VT,Washington County,5641,US,VT0
364,33071,26.244602,-80.265311,Pompano Beach,FL,Broward County,33071,US,FL23
365,73055,34.640543,-97.908875,Marlow,OK,Stephens County,73055,US,OK4
366,53925,43.3569,-89.12088,Columbus,WI,Columbia County,53925,US,WI6
367,93262,36.5755,-118.56343,Sequoia National Park,CA,Tulare County,93262,US,CA20
368,61275,41.60642,-90.33541,Port Byron,IL,Rock Island County,61275,US,IL17
369,80130,39.541893,-104.920445,Littleton,CO,Douglas County,80130,US,CO4
370,2852,41.586851,-71.464801,North Kingstown,RI,Washington County,2852,US,RI2
371,28105,35.114887,-80.704991,Matthews,NC,Mecklenburg County,28105,US,NC14
372,91502,34.177267,-118.31003,Burbank,CA,Los Angeles County,91502,US,CA30
373,59525,48.571498,-110.301301,Gildford,MT,Hill County,59525,US,MT2
374,20871,39.23872,-77.27943,Clarksburg,MD,Montgomery County,20871,US,MD6
375,49344,42.612772,-85.612828,Shelbyville,MI,Allegan County,49344,US,MI4
376,46989,40.4756,-85.49442,Upland,IN,Grant County,46989,US,IN5
377,50433,42.92219,-93.04214,Dougherty,IA,Cerro Gordo County,50433,US,IA2
378,21742,39.642995,-77.652779,Hagerstown,MD,Washington County,21742,US,MD6
379,49953,46.73807,-89.334696,Ontonagon,MI,Ontonagon County,49953,US,MI1
380,27966,36.15738,-75.8588,Powells Point,NC,Currituck County,27966,US,NC3
381,5855,44.907921,-72.203948,Newport,VT,Orleans County,5855,US,VT0
382,96080,40.142907,-122.340888,Red Bluff,CA,Tehama County,96080,US,CA1
383,1119,42.124979,-72.51121,Springfield,MA,Hampden County,1119,US,MA1
384,32118,29.208908,-81.00227,Daytona Beach,FL,Volusia County,32118,US,FL6
385,80654,40.159839,-104.046791,Wiggins,CO,Morgan County,80654,US,CO4
386,37406,35.067272,-85.250058,Chattanooga,TN,Hamilton County,37406,US,TN3
387,80525,40.529646,-105.036788,Fort Collins,CO,Larimer County,80525,US,CO2
388,36345,31.357917,-85.30124,Headland,AL,Henry County,36345,US,AL2
389,95691,38.627951,-121.593287,West Sacramento,CA,Yolo County,95691,US,CA4
390,97756,44.268862,-121.266414,Redmond,OR,Deschutes County,97756,US,OR5
391,99709,64.860126,-147.999791,Fairbanks,AK,Fairbanks North Star Borough,99709,US,AK0
392,45786,39.538788,-81.639888,Waterford,OH,Washington County,45786,US,OH6
393,19707,39.78384,-75.6816,Hockessin,DE,New Castle County,19707,US,DE0
394,79261,34.394837,-100.892561,Turkey,TX,Hall County,79261,US,TX13
395,79336,33.606901,-102.345939,Levelland,TX,Hockley County,79336,US,TX19
396,29924,32.882332,-81.132412,Hampton,SC,Hampton County,29924,US,SC6
397,94530,37.918024,-122.30248,El Cerrito,CA,Contra Costa County,94530,US,CA8
398,94579,37.688518,-122.147425,San Leandro,CA,Alameda County,94579,US,CA12
399,43402,41.376449,-83.613714,Bowling Green,OH,Wood County,43402,US,OH5
400,47532,38.251171,-86.867492,Ferdinand,IN,Dubois County,47532,US,IN8
401,2360,41.886207,-70.638717,Plymouth,MA,Plymouth County,2360,US,MA9
402,43964,40.477049,-80.670057,Toronto,OH,Jefferson County,43964,US,OH6
403,35954,34.051848,-86.061397,Attalla,AL,Etowah County,35954,US,AL4
404,31906,32.493455,-84.95328,Columbus,GA,Muscogee County,31906,US,GA2
405,60076,42.035259,-87.729928,Skokie,IL,Cook County,60076,US,IL9
406,4284,44.359835,-70.074555,Wayne,ME,Kennebec County,4284,US,ME2
407,56626,47.34079,-94.20718,Bena,MN,Cass County,56626,US,MN8
408,44904,40.682416,-82.528564,Mansfield,OH,Richland County,44904,US,OH4
409,72727,35.972331,-93.997572,Elkins,AR,Washington County,72727,US,AR3
410,99693,60.77306,-148.68389,Whittier,AK,Chugach Census Area,99693,US,AK0
411,40361,38.217248,-84.213426,Paris,KY,Bourbon County,40361,US,KY6
412,93215,35.779507,-119.200825,Delano,CA,Kern County,93215,US,CA22
413,32024,30.105451,-82.68778,Lake City,FL,Columbia County,32024,US,FL3
414,61523,40.92226,-89.4862,Chillicothe,IL,Peoria County,61523,US,IL16
415,46938,40.47976,-85.62775,Jonesboro,IN,Grant County,46938,US,IN5
416,47383,40.15178,-85.265562,Selma,IN,Delaware County,47383,US,IN5
417,71107,32.601593,-93.87377,Shreveport,LA,Caddo Parish,71107,US,LA4
418,99026,47.799507,-117.619375,Nine Mile Falls,WA,Spokane County,99026,US,WA5
419,33322,26.150204,-80.274503,Fort Lauderdale,FL,Broward County,33322,US,FL20
420,38017,35.080992,-89.699083,Collierville,TN,Shelby County,38017,US,TN8
421,94043,37.421865,-122.070895,Mountain View,CA,Santa Clara County,94043,US,CA16
422,76504,31.137885,-97.373626,Temple,TX,Bell County,76504,US,TX31
423,4421,44.415639,-68.792883,Castine,ME,Hancock County,4421,US,ME2
424,2874,41.50788,-71.4245,Saunderstown,RI,Washington County,2874,US,RI2
425,29118,33.567493,-80.924805,Orangeburg,SC,Orangeburg County,29118,US,SC2
426,94043,37.421865,-122.070895,Mountain View,CA,Santa Clara County,94043,US,CA16
427,59526,48.655123,-108.818157,Harlem,MT,Blaine County,59526,US,MT2
428,80654,40.159839,-104.046791,Wiggins,CO,Morgan County,80654,US,CO4
429,56331,45.643851,-94.660815,Freeport,MN,Stearns County,56331,US,MN7
430,21093,39.433206,-76.654593,Lutherville-Timonium,MD,Baltimore County,21093,US,MD2
431,80834,39.322355,-102.881192,Seibert,CO,Kit Carson County,80834,US,CO4
432,23435,36.837412,-76.477756,Suffolk,VA,Suffolk City,23435,US,VA2
433,75931,31.15269,-93.99352,Brookeland,TX,Sabine County,75931,US,TX36
434,84790,37.083098,-113.558068,Saint George,UT,Washington County,84790,US,UT2
435,34240,27.364656,-82.318479,Sarasota,FL,Sarasota County,34240,US,FL17
436,58061,46.315035,-96.861092,Mooreton,ND,Richland County,58061,US,ND0
437,26151,38.828582,-81.132151,Mount Zion,WV,Calhoun County,26151,US,WV1
438,34233,27.280031,-82.476631,Sarasota,FL,Sarasota County,34233,US,FL17
439,53104,42.553518,-88.028986,Bristol,WI,Kenosha County,53104,US,WI1
440,94043,37.421865,-122.070895,Mountain View,CA,Santa Clara County,94043,US,CA16
441,90044,33.938108,-118.285706,Los Angeles,CA,Los Angeles County,90044,US,CA43
442,31750,31.748753,-83.235412,Fitzgerald,GA,Ben Hill County,31750,US,GA8
443,83350,42.688753,-113.648077,Rupert,ID,Minidoka County,83350,US,ID2
444,99686,61.13083,-146.34833,Valdez,AK,Chugach Census Area,99686,US,AK0
445,67013,37.359755,-97.287694,Belle Plaine,KS,Sumner County,67013,US,KS4
446,46703,41.672567,-85.000474,Angola,IN,Steuben County,46703,US,IN3
447,71047,32.33321,-93.83629,Keithville,LA,Caddo Parish,71047,US,LA4
448,47933,40.042425,-86.893538,Crawfordsville,IN,Montgomery County,47933,US,IN4
449,3034,43.059283,-71.305437,Candia,NH,Rockingham County,3034,US,NH1
450,70806,30.45104,-91.138455,Baton Rouge,LA,East Baton Rouge Parish,70806,US,LA6
451,98446,47.128485,-122.373631,Tacoma,WA,Pierce County,98446,US,WA10
452,43160,39.536986,-83.455012,Washington Court House,OH,Fayette County,43160,US,OH15
453,33626,28.066478,-82.611596,Tampa,FL,Hillsborough County,33626,US,FL14
454,62673,40.100737,-89.966028,Oakford,IL,Menard County,62673,US,IL15
455,70084,30.05819,-90.605871,Reserve,LA,St. John The Baptist Parish,70084,US,LA2
456,29229,34.139526,-80.888209,Columbia,SC,Richland County,29229,US,SC2
457,12025,43.082793,-74.160753,Broadalbin,NY,Fulton County,12025,US,NY21
458,89060,36.49162,-116.16754,Pahrump,NV,Nye County,89060,US,NV4
459,87507,35.625075,-106.073414,Santa Fe,NM,Santa Fe County,87507,US,NM3
460,28714,35.835649,-82.268193,Burnsville,NC,Yancey County,28714,US,NC11
461,63128,38.491503,-90.377167,Saint Louis,MO,St. Louis County,63128,US,MO2
462,76542,31.03757,-97.680866,Killeen,TX,Bell County,76542,US,TX11
463,22546,37.948572,-77.437767,Rutherglen,VA,Caroline County,22546,US,VA7
464,17729,41.48368,-77.81916,Cross Fork,PA,Potter County,17729,US,PA15
465,34711,28.584025,-81.779423,Clermont,FL,Lake County,34711,US,FL11
466,47620,37.961781,-87.868228,Mount Vernon,IN,Posey County,47620,US,IN8
467,89406,39.479393,-118.296879,Fallon,NV,Churchill County,89406,US,NV2
468,75496,33.32576,-96.056153,Wolfe City,TX,Hunt County,75496,US,TX3
469,47586,37.999711,-86.731971,Tell City,IN,Perry County,47586,US,IN8
470,28358,34.608106,-78.934474,Lumberton,NC,Robeson County,28358,US,NC7
471,32754,28.699314,-80.895344,Mims,FL,Brevard County,32754,US,FL8
472,83422,43.713752,-111.158402,Driggs,ID,Teton County,83422,US,ID2
473,50219,41.40805,-92.91631,Pella,IA,Marion County,50219,US,IA1
474,96080,40.142907,-122.340888,Red Bluff,CA,Tehama County,96080,US,CA1
475,62960,37.228995,-88.714524,Metropolis,IL,Massac County,62960,US,IL12
476,92389,35.83515,-116.20753,Tecopa,CA,Inyo County,92389,US,CA3
477,30824,33.494908,-82.513847,Thomson,GA,McDuffie County,30824,US,GA12
478,65781,37.30505,-93.42853,Willard,MO,Greene County,65781,US,MO7
479,71269,32.445645,-91.743314,Rayville,LA,Richland Parish,71269,US,LA5
480,4219,44.36635,-70.63978,Bryant Pond,ME,Oxford County,4219,US,ME2
481,59037,45.876735,-108.211535,Huntley,MT,Yellowstone County,59037,US,MT2
482,37716,36.105314,-84.17446,Clinton,TN,Anderson County,37716,US,TN3
483,26812,38.87789,-78.86614,Mathias,WV,Hardy County,26812,US,WV2
484,49953,46.73807,-89.334696,Ontonagon,MI,Ontonagon County,49953,US,MI1
485,72761,36.21791,-94.383778,Siloam Springs,AR,Benton County,72761,US,AR3
486,39338,32.109313,-89.187423,Louin,MS,Jasper County,39338,US,MS3
487,73401,34.156627,-97.179214,Ardmore,OK,Carter County,73401,US,OK4
488,97844,45.89569,-119.49141,Irrigon,OR,Morrow County,97844,US,OR2
489,38901,33.786016,-89.845462,Grenada,MS,Grenada County,38901,US,MS2
490,32206,30.350191,-81.638777,Jacksonville,FL,Duval County,32206,US,FL4
491,55744,47.234577,-93.507034,Grand Rapids,MN,Itasca County,55744,US,MN8
492,37857,36.415976,-82.949145,Rogersville,TN,Hawkins County,37857,US,TN1
493,21286,39.414306,-76.576089,Towson,MD,Baltimore County,21286,US,MD2
494,5356,42.93925,-72.85288,West Dover,VT,Windham County,5356,US,VT0
495,71037,32.53265,-93.50406,Haughton,LA,Bossier Parish,71037,US,LA4
496,4941,44.488583,-69.339221,Freedom,ME,Waldo County,4941,US,ME2
497,38017,35.080992,-89.699083,Collierville,TN,Shelby County,38017,US,TN8
498,77845,30.579234,-96.293826,College Station,TX,Brazos County,77845,US,TX10
499,49288,41.743114,-84.447488,Waldron,MI,Hillsdale County,49288,US,MI5
500,45385,39.684731,-83.90813,Xenia,OH,Greene County,45385,US,OH10
501,51546,41.657856,-95.786047,Logan,IA,Harrison County,51546,US,IA4
502,66097,39.32222,-95.26692,Winchester,KS,Jefferson County,66097,US,KS1
503,55070,45.393554,-93.357614,Saint Francis,MN,Anoka County,55070,US,MN6
504,81611,39.169324,-106.776744,Aspen,CO,Pitkin County,81611,US,CO3
505,58579,47.1586,-100.78347,Wilton,ND,McLean County,58579,US,ND0
506,38305,35.652446,-88.835682,Jackson,TN,Madison County,38305,US,TN8
507,96161,39.313089,-120.207783,Truckee,CA,Placer County,96161,US,CA3
508,59410,47.444053,-112.513362,Augusta,MT,Lewis And Clark County,59410,US,MT2
509,55075,44.890315,-93.049879,South Saint Paul,MN,Dakota County,55075,US,MN2
510,98466,47.22605,-122.539435,Tacoma,WA,Pierce County,98466,US,WA10
511,89301,39.314155,-114.840433,Ely,NV,White Pine County,89301,US,NV2
512,8742,40.09123,-74.04791,Point Pleasant Beach,NJ,Ocean County,8742,US,NJ4
513,67010,37.674347,-96.970128,Augusta,KS,Butler County,67010,US,KS4
514,31738,30.976287,-83.871284,Coolidge,GA,Thomas County,31738,US,GA2
515,34475,29.258909,-82.166961,Ocala,FL,Marion County,34475,US,FL3
516,40324,38.239718,-84.574498,Georgetown,KY,Scott County,40324,US,KY6
517,49733,44.786738,-84.697844,Frederic,MI,Crawford County,49733,US,MI1
518,37379,35.295181,-85.177144,Soddy-Daisy,TN,Hamilton County,37379,US,TN3
519,48446,43.121459,-83.319558,Lapeer,MI,Lapeer County,48446,US,MI9
520,38337,35.780292,-89.026456,Gadsden,TN,Crockett County,38337,US,TN8
521,97470,43.2165,-123.34174,Roseburg,OR,Douglas County,97470,US,OR4
522,32440,30.95685,-85.5166,Graceville,FL,Jackson County,32440,US,FL2
523,46268,39.868173,-86.21231,Indianapolis,IN,Marion County,46268,US,IN7
524,87710,36.39309,-105.28501,Angel Fire,NM,Colfax County,87710,US,NM3
525,85354,33.49365,-112.93712,Tonopah,AZ,Maricopa County,85354,US,AZ9
526,23322,36.6434,-76.24201,Chesapeake,VA,Chesapeake City,23322,US,VA2
527,18430,41.756459,-75.472457,Herrick Center,PA,Susquehanna County,18430,US,PA9
528,75904,31.340783,-94.82617,Lufkin,TX,Angelina County,75904,US,TX17
529,30236,33.518505,-84.337523,Jonesboro,GA,Clayton County,30236,US,GA13
530,33024,26.029582,-80.248916,Hollywood,FL,Broward County,33024,US,FL25
531,33578,27.8622,-82.350044,Riverview,FL,Hillsborough County,33578,US,FL16
532,41041,38.438363,-83.732284,Flemingsburg,KY,Fleming County,41041,US,KY6
533,89148,36.08017,-115.297071,Las Vegas,NV,Clark County,89148,US,NV3
534,78152,29.433781,-98.222438,Saint Hedwig,TX,Bexar County,78152,US,TX28
535,93446,35.640598,-120.700313,Paso Robles,CA,San Luis Obispo County,93446,US,CA19
536,21742,39.642995,-77.652779,Hagerstown,MD,Washington County,21742,US,MD6
537,22903,38.033938,-78.492384,Charlottesville,VA,Charlottesville City,22903,US,VA5
538,48312,42.566338,-83.028532,Sterling Heights,MI,Macomb County,48312,US,MI10
539,85205,33.443345,-111.732134,Mesa,AZ,Maricopa County,85205,US,AZ4
540,55006,45.72222,-93.17,Braham,MN,Isanti County,55006,US,MN8
541,31079,31.948411,-83.453578,Rochelle,GA,Wilcox County,31079,US,GA8
542,70049,30.033264,-90.575432,Edgard,LA,St. John The Baptist Parish,70049,US,LA2
543,72401,35.835847,-90.623071,Jonesboro,AR,Craighead County,72401,US,AR1
544,93272,36.05835,-119.313,Tipton,CA,Tulare County,93272,US,CA22
545,84302,41.537922,-112.061761,Brigham City,UT,Box Elder County,84302,US,UT1
546,85637,31.673105,-110.618814,Sonoita,AZ,Santa Cruz County,85637,US,AZ7
547,61065,42.392537,-88.811894,Poplar Grove,IL,Boone County,61065,US,IL16
548,33609,27.942648,-82.513067,Tampa,FL,Hillsborough County,33609,US,FL14
549,55912,43.699305,-92.976818,Austin,MN,Mower County,55912,US,MN1
550,31906,32.493455,-84.95328,Columbus,GA,Muscogee County,31906,US,GA2
551,94530,37.918024,-122.30248,El Cerrito,CA,Contra Costa County,94530,US,CA8
552,28601,35.758221,-81.308224,Hickory,NC,Catawba County,28601,US,NC10
553,77845,30.579234,-96.293826,College Station,TX,Brazos County,77845,US,TX10
554,46947,40.77927,-86.375168,Logansport,IN,Cass County,46947,US,IN4
555,62298,38.327408,-90.155869,Waterloo,IL,Monroe County,62298,US,IL12
556,61523,40.92226,-89.4862,Chillicothe,IL,Peoria County,61523,US,IL16
557,4421,44.415639,-68.792883,Castine,ME,Hancock County,4421,US,ME2
558,69153,41.131676,-101.663033,Ogallala,NE,Keith County,69153,US,NE3
559,76110,32.707831,-97.338265,Fort Worth,TX,Tarrant County,76110,US,TX33
560,73018,35.127804,-97.937083,Chickasha,OK,Grady County,73018,US,OK4
561,75169,32.695514,-95.974996,Wills Point,TX,Van Zandt County,75169,US,TX5
562,83858,47.845814,-116.839411,Rathdrum,ID,Kootenai County,83858,US,ID1
563,98446,47.128485,-122.373631,Tacoma,WA,Pierce County,98446,US,WA10
564,24273,36.93767,-82.622624,Norton,VA,Norton City,24273,US,VA9
565,78026,28.932742,-98.612998,Jourdanton,TX,Atascosa County,78026,US,TX28
566,95667,38.730224,-120.797149,Placerville,CA,El Dorado County,95667,US,CA5
567,78028,29.988525,-99.155469,Kerrville,TX,Kerr County,78028,US,TX21
568,65344,39.321402,-93.226114,Miami,MO,Saline County,65344,US,MO4
569,78626,30.668034,-97.574706,Georgetown,TX,Williamson County,78626,US,TX31
570,97501,42.265974,-122.900832,Medford,OR,Jackson County,97501,US,OR2
571,59526,48.655123,-108.818157,Harlem,MT,Blaine County,59526,US,MT2
572,48182,41.790497,-83.584998,Temperance,MI,Monroe County,48182,US,MI5
573,56585,47.0663,-96.258706,Ulen,MN,Clay County,56585,US,MN7
574,62902,37.662587,-89.117546,Carbondale,IL,Williamson County,62902,US,IL12
575,32024,30.105451,-82.68778,Lake City,FL,Columbia County,32024,US,FL3
576,34212,27.498875,-82.408174,Bradenton,FL,Manatee County,34212,US,FL16
577,30122,33.765457,-84.646946,Lithia Springs,GA,Douglas County,30122,US,GA13
578,74848,35.087498,-96.387256,Holdenville,OK,Hughes County,74848,US,OK2
579,66218,39.014005,-94.81079,Shawnee Mission,KS,Johnson County,66218,US,KS3
580,46385,41.470567,-87.078309,Valparaiso,IN,Porter County,46385,US,IN1
581,49953,46.73807,-89.334696,Ontonagon,MI,Ontonagon County,49953,US,MI1
582,19440,40.286592,-75.29093,Hatfield,PA,Montgomery County,19440,US,PA1
583,74403,35.670516,-95.306945,Muskogee,OK,Muskogee County,74403,US,OK2
584,19977,39.29983,-75.60465,Smyrna,DE,Kent County,19977,US,DE0
585,37083,36.52772,-86.025585,Lafayette,TN,Macon County,37083,US,TN6
586,50677,42.774781,-92.403969,Waverly,IA,Bremer County,50677,US,IA2
587,74848,35.087498,-96.387256,Holdenville,OK,Hughes County,74848,US,OK2
588,48025,42.520184,-83.264031,Franklin,MI,Oakland County,48025,US,MI12
589,12188,42.845579,-73.702433,Waterford,NY,Saratoga County,12188,US,NY20
590,88020,32.053042,-108.906944,Animas,NM,Hidalgo County,88020,US,NM2
591,16373,41.17728,-79.70783,Emlenton,PA,Venango County,16373,US,PA15
592,2760,41.964376,-71.326448,North Attleboro,MA,Bristol County,2760,US,MA4
593,18066,40.652611,-75.759361,New Tripoli,PA,Lehigh County,18066,US,PA7
594,71270,32.580553,-92.639756,Ruston,LA,Lincoln Parish,71270,US,LA5
595,54217,44.541977,-87.670551,Luxemburg,WI,Kewaunee County,54217,US,WI8
596,98117,47.687761,-122.38487,Seattle,WA,King County,98117,US,WA7
597,23150,37.501495,-77.271789,Sandston,VA,Henrico County,23150,US,VA4
598,27028,35.906241,-80.54609,Mocksville,NC,Davie County,27028,US,NC5
599,33898,27.920309,-81.597642,Lake Wales,FL,Polk County,33898,US,FL18
600,1062,42.328314,-72.703923,Florence,MA,Hampshire County,1062,US,MA2
601,76067,32.799602,-98.126806,Mineral Wells,TX,Palo Pinto County,76067,US,TX25
602,17036,40.26537,-76.7083,Hummelstown,PA,Dauphin County,17036,US,PA10
603,45215,39.235279,-84.461949,Cincinnati,OH,Hamilton County,45215,US,OH8
604,97452,43.885422,-122.694091,Lowell,OR,Lane County,97452,US,OR4
605,35981,34.719358,-85.658943,Ider,AL,Dekalb County,35981,US,AL4
606,53811,42.543893,-90.536322,Hazel Green,WI,Grant County,53811,US,WI3
607,96150,38.927507,-120.039632,South Lake Tahoe,CA,El Dorado County,96150,US,CA3
608,42101,37.017407,-86.451752,Bowling Green,KY,Warren County,42101,US,KY2
609,39145,32.33857,-89.833228,Pelahatchie,MS,Rankin County,39145,US,MS3
610,15857,41.452935,-78.529829,Saint Marys,PA,Elk County,15857,US,PA15
611,38330,36.080961,-89.036758,Dyer,TN,Gibson County,38330,US,TN8
612,32224,30.270482,-81.468756,Jacksonville,FL,Duval County,32224,US,FL5
613,85354,33.49365,-112.93712,Tonopah,AZ,Maricopa County,85354,US,AZ9
614,70435,30.566088,-90.109823,Covington,LA,St. Tammany Parish,70435,US,LA1
615,31038,33.17985,-83.64101,Hillsboro,GA,Jasper County,31038,US,GA8
616,76642,31.473823,-96.543147,Groesbeck,TX,Limestone County,76642,US,TX17
617,73093,35.105058,-97.468258,Washington,OK,McClain County,73093,US,OK4
